Date,Open,High,Low,Close,Volume,Adj Close
2008-03-10,129.84,129.93,127.59,128.00,235683300,113.69
2008-03-07,129.77,131.74,128.58,129.71,326434600,115.21
2008-03-06,132.98,133.22,130.55,131.06,247911700,116.41
2008-03-05,133.42,134.77,132.34,133.83,270681400,118.87
2008-03-04,132.23,133.40,130.99,132.99,282513100,118.13
2008-03-03,133.14,133.81,132.24,133.50,189483500,118.58
2008-02-29,135.60,135.68,132.78,133.82,252715200,118.86
2008-02-28,137.24,137.96,136.55,136.87,170831100,121.57
2008-02-27,137.56,139.14,137.41,138.22,168395800,122.77
2008-02-26,136.75,138.95,136.50,138.36,212420700,122.90
2008-02-25,135.54,137.65,134.78,137.33,190107000,121.98
2008-02-22,134.97,135.85,132.86,135.62,205491000,120.46
2008-02-21,136.66,137.01,134.07,134.79,201051200,119.72
2008-02-20,133.99,136.55,133.76,135.92,220085700,120.73
2008-02-19,136.72,136.89,134.61,135.52,145190000,120.37
2008-02-15,134.50,135.22,133.91,135.14,154110300,120.04
2008-02-14,136.95,137.00,134.79,135.17,215108500,120.06
2008-02-13,136.01,137.06,135.14,136.37,181967800,121.13
2008-02-12,134.91,136.31,133.98,134.99,256654400,119.90
2008-02-11,133.10,134.23,132.04,133.75,188576300,118.80
2008-02-08,133.09,134.22,132.10,133.07,221643500,118.20
2008-02-07,131.80,134.79,131.73,133.93,297368100,118.96
2008-02-06,134.58,135.25,132.41,133.05,250792900,118.18
2008-02-05,135.94,136.25,133.67,134.13,286882500,119.14
2008-02-04,139.21,139.30,137.64,137.82,124694300,122.42
2008-02-01,137.94,139.61,137.52,139.58,206843600,123.98
2008-01-31,133.40,138.54,133.20,137.37,343680800,122.02
2008-01-30,135.58,138.54,134.60,134.91,334939200,119.83
2008-01-29,136.10,136.45,134.88,135.91,168968300,120.72
2008-01-28,133.26,135.52,132.06,135.24,217934600,120.12
2008-01-25,136.51,136.76,132.60,133.04,269603900,118.17
2008-01-24,134.48,135.46,133.31,134.99,259949300,119.90
2008-01-23,127.09,134.19,126.84,133.86,511913000,118.90
2008-01-22,127.21,132.43,126.00,130.72,435923700,116.11
2008-01-18,134.74,135.02,131.10,132.06,348561500,117.30
2008-01-17,137.81,137.88,132.93,133.43,397892600,118.52
2008-01-16,137.36,139.12,136.28,136.98,378802600,121.67
2008-01-15,139.79,141.49,137.90,138.17,239940100,122.73
2008-01-14,141.16,141.86,140.40,141.28,170365500,125.49
2008-01-11,140.78,141.90,139.00,140.15,267076600,124.49
2008-01-10,139.68,142.80,139.37,141.29,335701200,125.50
2008-01-09,139.09,140.79,137.70,140.37,301824900,124.68
2008-01-08,142.08,142.90,138.44,138.91,326365700,123.38
2008-01-07,141.81,142.23,140.10,141.19,234991000,125.41
2008-01-04,143.34,143.44,140.91,141.31,232330900,125.52
2008-01-03,144.91,145.49,144.07,144.86,125133300,128.67
2008-01-02,146.53,146.99,143.88,144.93,204935600,128.73
2007-12-31,147.10,147.61,146.06,146.21,108126800,129.87
2007-12-28,148.54,148.61,146.90,147.30,116398100,130.84
2007-12-27,149.02,149.03,147.32,147.67,122981700,131.17
2007-12-26,148.65,149.68,148.50,149.55,67093100,132.84
2007-12-24,148.82,149.48,148.48,149.23,45601400,132.55
2007-12-21,147.37,148.42,147.09,148.13,146084400,131.57
2007-12-20,146.84,146.86,145.18,146.80,214813800,129.70
2007-12-19,145.94,146.89,144.94,145.88,198917200,128.89
2007-12-18,146.10,146.48,143.96,145.88,245569300,128.89
2007-12-17,146.61,146.87,144.86,145.07,177269400,128.18
2007-12-14,147.93,149.10,147.10,147.17,159152900,130.03
2007-12-13,148.32,149.39,147.30,149.06,237551300,131.70
2007-12-12,151.06,151.77,147.20,149.37,322435600,131.97
2007-12-11,152.14,152.89,147.83,147.91,250346400,130.68
2007-12-10,151.28,152.25,150.86,152.08,123914300,134.37
2007-12-07,151.42,151.50,150.55,150.91,148980100,133.34
2007-12-06,148.63,151.21,148.57,150.94,154457400,133.36
2007-12-05,147.93,149.20,147.83,148.81,171130000,131.48
2007-12-04,146.66,147.54,146.31,146.36,136533900,129.32
2007-12-03,148.19,148.45,147.29,147.68,146430400,130.48
2007-11-30,149.04,149.87,147.33,148.66,222908000,131.35
2007-11-29,146.62,147.72,146.10,147.18,199409900,130.04
2007-11-28,144.19,147.47,144.14,147.13,258596900,130.00
2007-11-27,141.74,143.23,140.95,142.57,293897900,125.97
2007-11-26,144.43,144.88,140.66,140.95,214232000,124.54
2007-11-23,143.07,144.34,142.70,144.13,77688400,127.35
2007-11-21,143.08,143.91,141.67,141.68,259012400,125.18
2007-11-20,144.02,145.53,142.11,144.64,414767500,127.80
2007-11-19,145.28,145.36,143.19,143.76,267746000,127.02
2007-11-16,146.31,146.47,144.57,145.79,308770600,128.81
2007-11-15,146.57,147.49,144.52,145.54,263111100,128.59
2007-11-14,149.22,149.40,146.78,147.67,230558800,130.47
2007-11-13,145.37,148.31,145.22,148.08,191117400,130.84
2007-11-12,145.21,146.61,143.70,143.70,243087800,126.97
2007-11-09,145.69,147.54,144.89,145.14,277745100,128.24
2007-11-08,147.99,148.40,145.07,147.16,374509900,130.02
2007-11-07,150.44,151.13,147.55,147.91,306639700,130.68
2007-11-06,150.86,152.11,149.90,152.07,177800500,134.36
2007-11-05,149.64,151.16,148.97,150.05,226841000,132.58
2007-11-02,151.53,152.00,149.21,151.20,331228200,133.59
2007-11-01,153.29,153.41,150.59,151.03,333040800,133.44
2007-10-31,153.98,155.27,152.84,154.65,220954400,136.64
2007-10-30,153.45,153.75,152.87,153.06,132981600,135.24
2007-10-29,153.93,154.44,153.55,154.13,106841000,136.18
2007-10-26,153.06,153.62,151.90,153.62,176484000,135.73
2007-10-25,151.65,152.29,149.88,151.84,237374500,134.16
2007-10-24,151.21,151.74,148.84,151.48,326694200,133.84
2007-10-23,151.46,151.95,150.25,151.76,180085100,134.09
2007-10-22,148.86,150.76,148.66,150.54,261989800,133.01
2007-10-19,153.09,156.48,149.66,149.67,297169900,132.24
2007-10-18,153.45,154.19,153.08,153.69,148367500,135.79
2007-10-17,154.98,155.09,152.47,154.25,216687300,136.29
2007-10-16,154.41,154.52,153.47,153.78,166525700,135.87
2007-10-15,156.27,156.36,153.94,155.01,161151900,136.96
2007-10-12,155.46,156.35,155.27,156.33,124546700,138.12
2007-10-11,156.93,157.52,154.54,155.47,233529100,137.36
2007-10-10,156.04,156.44,155.41,156.22,101711100,138.03
2007-10-09,155.60,156.50,155.03,156.48,94054300,138.26
2007-10-08,155.39,155.49,154.77,155.02,71280400,136.97
2007-10-05,155.03,156.10,154.63,155.85,134579700,137.70
2007-10-04,154.11,154.26,153.59,154.02,76864400,136.08
2007-10-03,153.81,154.41,153.01,153.78,119055900,135.87
2007-10-02,154.61,154.65,153.81,154.09,112978800,136.15
2007-10-01,152.60,154.75,152.50,154.30,148162300,136.33
2007-09-28,152.85,153.19,151.98,152.58,133372100,134.81
2007-09-27,152.91,153.10,152.19,153.09,102713300,135.26
2007-09-26,152.25,152.77,151.39,152.19,135547000,134.47
2007-09-25,150.81,151.66,150.47,151.39,142289900,133.76
2007-09-24,152.42,152.82,151.36,151.69,139450200,134.02
2007-09-21,152.71,153.12,151.74,151.97,141457500,134.27
2007-09-20,153.34,153.43,152.11,152.28,175186800,133.91
2007-09-19,153.41,154.39,152.71,153.36,193779900,134.86
2007-09-18,148.83,152.50,148.13,152.46,263759500,134.07
2007-09-17,148.31,148.65,147.63,148.10,109870800,130.24
2007-09-14,147.96,149.09,147.74,148.90,121911000,130.94
2007-09-13,148.55,149.45,148.20,148.91,154079000,130.95
2007-09-12,147.29,148.44,146.98,147.87,149554600,130.03
2007-09-11,146.24,147.70,146.13,147.49,162081900,129.70
2007-09-10,146.52,146.72,144.33,145.79,192305900,128.20
2007-09-07,146.48,146.89,145.26,146.07,235447600,128.45
2007-09-06,147.95,148.61,147.12,148.13,127878400,130.26
2007-09-05,148.20,148.36,147.00,147.79,166261800,129.96
2007-09-04,147.45,149.98,147.40,149.08,120062000,131.10
2007-08-31,147.65,148.50,146.83,147.59,185477500,129.79
2007-08-30,145.45,147.19,145.31,146.15,191817300,128.52
2007-08-29,144.37,146.74,143.96,146.54,207654200,128.86
2007-08-28,146.16,146.25,143.46,143.72,219790700,126.38
2007-08-27,147.85,148.33,146.73,146.95,113024300,129.22
2007-08-24,146.48,148.33,146.28,148.33,128901900,130.44
2007-08-23,147.34,147.65,145.61,146.52,203915300,128.85
2007-08-22,146.01,146.80,145.33,146.65,173156700,128.96
2007-08-21,144.60,145.97,144.14,144.93,157066400,127.45
2007-08-20,145.17,145.47,143.29,144.64,187320400,127.19
2007-08-17,145.50,145.81,141.39,144.71,388218100,127.25
2007-08-16,139.79,142.94,137.00,142.10,546743700,124.96
2007-08-15,142.72,144.46,140.62,141.04,323834000,124.03
2007-08-14,145.70,146.06,142.72,143.01,264134500,125.76
2007-08-13,146.50,146.89,145.02,145.23,181917200,127.71
2007-08-10,144.39,146.50,143.12,144.71,411018400,127.25
2007-08-09,147.43,148.95,145.29,145.39,357622100,127.85
2007-08-08,148.41,150.59,147.34,149.83,274930600,131.76
2007-08-07,145.94,149.00,145.23,147.77,232568700,129.94
2007-08-06,144.21,146.83,142.53,146.21,324980000,128.57
2007-08-03,147.28,147.58,143.20,143.80,359398200,126.45
2007-08-02,146.76,147.76,145.26,147.60,294758400,129.80
2007-08-01,145.18,147.01,143.95,146.43,467670000,128.77
2007-07-31,148.33,149.46,145.04,145.72,316976700,128.14
2007-07-30,145.93,147.81,145.29,147.38,283017500,129.60
2007-07-27,148.21,148.87,145.05,145.11,422987600,127.61
2007-07-26,150.19,150.80,146.39,148.02,467592500,130.16
2007-07-25,152.02,152.39,150.25,151.61,265214500,133.32
2007-07-24,153.12,154.28,150.76,151.30,256732400,133.05
2007-07-23,154.18,154.72,153.30,153.97,121183900,135.40
2007-07-20,154.89,154.99,152.83,153.50,245502500,134.98
2007-07-19,155.20,155.53,154.75,155.07,145212700,136.36
2007-07-18,154.23,154.80,153.30,154.47,237887400,135.84
2007-07-17,154.93,155.48,154.68,154.75,126201300,136.08
2007-07-16,154.99,155.53,154.58,154.83,98378700,136.15
2007-07-13,154.57,155.46,154.39,154.85,111794300,136.17
2007-07-12,152.37,154.75,152.34,154.39,133882500,135.77
2007-07-11,150.75,152.05,150.52,151.99,175607600,133.66
2007-07-10,152.29,152.61,150.77,150.92,180362600,132.71
2007-07-09,153.16,153.36,152.62,153.10,72348100,134.63
2007-07-06,152.38,153.17,151.93,152.98,81109000,134.53
2007-07-05,152.40,152.56,151.63,152.18,89279000,133.82
2007-07-03,152.18,152.50,151.99,152.34,54048400,133.96
2007-07-02,150.87,151.92,150.77,151.79,103357000,133.48
2007-06-29,150.90,151.65,149.15,150.43,199701800,132.28
2007-06-28,150.38,151.41,149.67,150.38,157705000,132.24
2007-06-27,148.13,150.57,148.06,150.40,213638000,132.26
2007-06-26,150.21,150.46,148.28,148.29,198445700,130.40
2007-06-25,150.24,151.25,149.02,149.83,232014400,131.76
2007-06-22,151.52,151.77,149.85,150.55,204964700,132.39
2007-06-21,151.08,152.11,150.25,151.98,205262000,133.65
2007-06-20,153.58,153.58,150.96,151.14,177119700,132.91
2007-06-19,152.55,153.38,152.36,153.27,110851700,134.78
2007-06-18,153.38,153.39,152.66,152.89,88537500,134.45
2007-06-15,153.14,153.66,152.93,153.07,154030800,134.61
2007-06-14,152.06,153.12,152.03,152.86,146396500,133.84
2007-06-13,150.50,152.07,149.72,151.89,193208200,132.99
2007-06-12,150.67,151.54,149.55,149.65,233898000,131.03
2007-06-11,150.93,151.95,150.70,151.30,102015600,132.48
2007-06-08,149.58,151.19,149.09,151.04,175886000,132.25
2007-06-07,151.56,152.50,149.06,149.10,232414600,130.55
2007-06-06,152.86,152.95,151.75,151.84,164096800,132.95
2007-06-05,153.74,153.90,152.86,153.49,126917900,134.40
2007-06-04,153.54,154.39,153.48,154.10,78008800,134.93
2007-06-01,153.88,154.40,153.51,154.08,107771700,134.91
2007-05-31,153.67,153.89,153.12,153.32,114866700,134.25
2007-05-30,151.46,153.54,151.34,153.48,129013600,134.39
2007-05-29,151.94,152.50,151.45,152.24,82020000,133.30
2007-05-25,151.50,152.02,151.18,151.69,83309200,132.82
2007-05-24,152.53,153.21,150.74,151.06,187593000,132.27
2007-05-23,152.95,153.50,152.36,152.44,133786600,133.48
2007-05-22,152.70,153.16,152.38,152.42,82148800,133.46
2007-05-21,152.58,153.23,152.50,152.54,174664600,133.56
2007-05-18,152.01,152.62,151.81,152.62,99182000,133.63
2007-05-17,151.38,151.96,151.11,151.30,101132800,132.48
2007-05-16,150.80,151.63,150.38,151.60,114166500,132.74
2007-05-15,150.70,151.66,150.19,150.57,180673300,131.84
2007-05-14,150.86,151.30,149.79,150.53,108027500,131.80
2007-05-11,149.75,150.93,149.72,150.86,113408900,132.09
2007-05-10,150.73,151.02,149.27,149.58,153617800,130.97
2007-05-09,150.64,152.82,150.37,151.16,102070100,132.36
2007-05-08,150.58,150.92,150.13,150.75,80584000,132.00
2007-05-07,150.88,151.20,150.81,150.95,63461400,132.17
2007-05-04,150.75,151.12,150.22,150.92,96409000,132.15
2007-05-03,149.97,150.40,149.73,150.35,86569700,131.65
2007-05-02,148.90,149.95,148.75,149.54,87129800,130.94
2007-05-01,148.42,149.47,147.67,148.67,134342700,130.18
2007-04-30,149.64,149.74,148.21,148.29,100874100,129.84
2007-04-27,149.09,149.74,148.84,149.53,108191100,130.93
2007-04-26,149.49,149.80,149.10,149.65,88741600,131.03
2007-04-25,148.73,149.66,148.02,149.48,108418800,130.88
2007-04-24,148.23,148.40,147.32,148.12,114471000,129.69
2007-04-23,148.37,148.73,147.97,148.06,77270800,129.64
2007-04-20,148.22,148.62,147.04,148.62,124114100,130.13
2007-04-19,146.55,147.40,146.36,147.23,102947700,128.91
2007-04-18,146.60,147.70,146.57,147.27,88345300,128.95
2007-04-17,146.97,147.40,146.65,147.09,108424100,128.79
2007-04-16,145.83,146.86,145.82,146.70,83064600,128.45
2007-04-13,144.90,145.32,144.36,145.32,84287000,127.24
2007-04-12,143.74,144.92,143.34,144.66,115534400,126.66
2007-04-11,144.82,144.86,143.54,144.02,106365700,126.10
2007-04-10,144.33,144.85,144.27,144.61,56620000,126.62
2007-04-09,144.65,144.80,144.15,144.44,50967400,126.47
2007-04-05,143.67,144.44,143.61,144.24,46822800,126.30
2007-04-04,143.69,143.95,143.16,143.85,63995200,125.95
2007-04-03,142.97,143.98,142.91,143.69,82417800,125.81
2007-04-02,142.16,142.46,141.48,142.16,79416400,124.48
2007-03-30,142.24,142.84,140.56,142.00,128194100,124.33
2007-03-29,142.54,142.61,141.19,141.97,139432700,124.31
2007-03-28,142.14,142.47,141.26,141.82,152907900,124.18
2007-03-27,143.12,143.16,142.39,142.86,99864600,125.09
2007-03-26,143.50,143.65,142.09,143.20,113787500,125.39
2007-03-23,143.28,143.81,143.15,143.39,74416800,125.55
2007-03-22,143.48,143.68,142.79,143.18,118942200,125.37
2007-03-21,141.10,143.65,140.82,143.29,152368700,125.46
2007-03-20,140.08,141.05,139.96,140.97,82147400,123.43
2007-03-19,139.26,140.33,139.15,140.20,96161200,122.76
2007-03-16,139.31,139.63,138.12,138.53,121531600,121.30
2007-03-15,138.97,139.99,138.80,139.47,132435900,121.64
2007-03-14,138.43,139.36,136.75,139.28,231853800,121.47
2007-03-13,140.18,140.77,138.04,138.25,190605200,120.57
2007-03-12,140.42,141.34,140.16,140.99,80366900,122.96
2007-03-09,141.31,141.42,140.08,140.78,107765100,122.78
2007-03-08,140.54,141.16,140.07,140.74,117891600,122.74
2007-03-07,139.59,140.46,139.40,139.56,115144900,121.72
2007-03-06,138.78,140.12,137.72,139.70,143333300,121.84
2007-03-05,137.93,139.58,137.33,137.35,143750400,119.79
2007-03-02,140.05,140.66,138.66,138.67,162574000,120.94
2007-03-01,139.34,141.25,138.05,140.51,212828600,122.54
2007-02-28,140.39,141.98,139.80,140.93,177536300,122.91
2007-02-27,143.88,144.20,139.00,139.50,274466500,121.66
2007-02-26,145.83,145.95,144.75,145.17,69192800,126.61
2007-02-23,145.74,145.79,145.03,145.30,71966200,126.72
2007-02-22,146.05,146.42,145.17,145.87,79067400,127.22
2007-02-21,145.61,146.07,145.35,145.98,63971600,127.31
2007-02-20,145.56,146.20,145.00,146.04,56911800,127.37
2007-02-16,145.44,145.76,145.23,145.73,39841800,127.10
2007-02-15,145.67,145.95,145.43,145.80,38715200,127.16
2007-02-14,144.80,145.90,144.78,145.61,66039400,126.99
2007-02-13,143.77,144.90,143.76,144.66,64081800,126.16
2007-02-12,143.94,144.04,143.19,143.45,65657000,125.11
2007-02-09,145.06,145.33,143.39,143.94,79084400,125.54
2007-02-08,144.78,145.12,144.27,145.02,70641000,126.48
2007-02-07,145.12,145.36,144.57,145.21,55669700,126.64
2007-02-06,144.97,145.03,144.33,144.89,57081300,126.36
2007-02-05,144.70,144.94,144.34,144.85,45705300,126.33
2007-02-02,144.73,144.95,144.38,144.81,49607000,126.29
2007-02-01,144.15,144.66,143.91,144.61,69312400,126.12
2007-01-31,142.63,144.13,142.40,143.75,91868600,125.37
2007-01-30,142.35,142.86,142.06,142.79,70407600,124.53
2007-01-29,142.19,142.80,141.74,142.05,66114600,123.89
2007-01-26,142.57,142.65,141.58,142.13,67255600,123.96
2007-01-25,143.86,143.92,142.01,142.26,73583800,124.07
2007-01-24,142.97,143.98,142.91,143.95,55834700,125.54
2007-01-23,142.26,143.08,142.06,142.80,54064400,124.54
2007-01-22,143.07,143.10,141.93,142.38,60253600,124.18
2007-01-19,142.54,143.10,142.46,142.82,56973000,124.56
2007-01-18,143.17,143.26,142.31,142.54,68177300,124.31
2007-01-17,142.85,143.46,142.73,143.02,50241400,124.73
2007-01-16,143.07,143.44,142.73,142.96,44871300,124.68
2007-01-12,142.15,143.24,142.11,143.24,55370600,124.93
2007-01-11,141.58,142.62,141.50,142.16,54476800,123.98
2007-01-10,140.58,141.57,140.30,141.54,72428000,123.44
2007-01-09,141.31,141.60,140.40,141.07,75680100,123.03
2007-01-08,140.82,141.41,140.25,141.19,71655000,123.14
2007-01-05,141.33,141.40,140.38,140.54,76645300,122.57
2007-01-04,141.23,142.05,140.61,141.67,69620600,123.56
2007-01-03,142.25,142.86,140.57,141.37,94807600,123.29
2006-12-29,142.06,142.54,141.43,141.62,45461200,123.51
2006-12-28,142.41,142.70,141.99,142.21,37288800,124.03
2006-12-27,141.87,142.60,141.83,142.51,39727100,124.29
2006-12-26,140.81,141.61,140.78,141.58,32696900,123.48
2006-12-22,141.64,141.65,140.67,140.75,62069100,122.75
2006-12-21,142.27,142.43,141.32,141.62,48698400,123.51
2006-12-20,142.28,142.66,142.01,142.14,41469600,123.97
2006-12-19,141.55,142.56,141.19,142.22,65023600,124.04
2006-12-18,142.54,142.88,141.75,141.95,48954600,123.80
2006-12-15,142.64,142.89,142.24,142.34,70857400,124.14
2006-12-14,141.86,143.24,141.84,143.12,64755200,124.13
2006-12-13,142.23,142.34,141.56,141.87,55520200,123.04
2006-12-12,141.69,141.87,140.89,141.72,77451600,122.91
2006-12-11,141.42,142.09,141.34,141.83,39779400,123.01
2006-12-08,141.13,141.90,140.78,141.42,79625500,122.65
2006-12-07,142.03,142.30,141.11,141.16,62857400,122.43
2006-12-06,141.87,142.07,141.50,141.78,53253200,122.97
2006-12-05,141.56,141.96,141.26,141.90,73374400,123.07
2006-12-04,140.25,141.55,140.23,141.29,87813200,122.54
2006-12-01,140.53,140.66,138.97,140.22,126080000,121.61
2006-11-30,140.44,141.05,139.76,140.53,83994300,121.88
2006-11-29,139.47,140.53,139.08,140.47,90034900,121.83
2006-11-28,138.24,139.16,138.11,139.02,106652900,120.57
2006-11-27,140.28,140.35,138.38,138.42,84545100,120.05
2006-11-24,140.24,140.84,140.20,140.35,30998000,121.73
2006-11-22,140.75,141.16,140.50,140.92,45505300,122.22
2006-11-21,140.49,140.67,140.29,140.64,51367900,121.98
2006-11-20,140.30,140.74,139.94,140.50,69174200,121.86
2006-11-17,139.93,140.43,139.73,140.42,56353800,121.79
2006-11-16,140.44,140.68,139.49,140.38,76728800,121.75
2006-11-15,139.57,140.45,139.53,140.02,76509600,121.44
2006-11-14,138.97,139.74,138.12,139.62,96704000,121.09
2006-11-13,138.18,139.04,138.07,138.58,59398200,120.19
2006-11-10,138.14,138.34,137.72,138.24,48991500,119.90
2006-11-09,139.01,139.14,137.90,138.18,95916300,119.84
2006-11-08,138.00,139.05,136.86,138.91,87517800,120.48
2006-11-07,138.20,138.98,138.00,138.61,63318900,120.22
2006-11-06,136.96,138.28,136.95,138.08,63303300,119.76
2006-11-03,137.27,137.39,135.62,136.54,71346400,118.42
2006-11-02,136.51,137.01,136.36,136.78,60693100,118.63
2006-11-01,138.22,138.31,136.72,136.86,83005600,118.70
2006-10-31,138.07,138.26,137.25,137.79,71274100,119.51
2006-10-30,137.66,138.20,137.40,137.81,49717800,119.52
2006-10-27,138.61,138.75,137.63,137.91,80238000,119.61
2006-10-26,138.66,139.00,137.98,138.78,66843700,120.36
2006-10-25,137.74,138.41,137.51,138.35,78105400,119.99
2006-10-24,137.28,137.93,137.22,137.88,53234900,119.58
2006-10-23,136.56,137.80,136.39,137.47,66219900,119.23
2006-10-20,136.84,136.95,136.33,136.84,48094500,118.68
2006-10-19,136.39,136.88,136.23,136.81,64063200,118.66
2006-10-18,137.04,137.37,136.10,136.59,86848600,118.47
2006-10-17,136.47,136.70,135.67,136.41,90500600,118.31
2006-10-16,136.52,137.05,136.42,136.84,42273000,118.68
2006-10-13,136.16,136.71,136.04,136.63,53944000,118.50
2006-10-12,135.45,136.39,135.40,136.28,59158600,118.20
2006-10-11,134.84,135.43,134.30,135.11,104071800,117.18
2006-10-10,135.10,135.45,134.84,135.27,56403700,117.32
2006-10-09,134.85,135.30,134.64,135.09,41176800,117.16
2006-10-06,134.95,135.10,134.40,135.01,64983600,117.10
2006-10-05,134.92,135.41,134.75,135.18,60505900,117.24
2006-10-04,133.23,135.00,133.08,134.92,80890500,117.02
2006-10-03,132.89,133.87,132.65,133.36,73108100,115.66
2006-10-02,133.54,133.83,132.95,133.08,51687400,115.42
2006-09-29,133.80,133.94,133.48,133.58,47966600,115.85
2006-09-28,133.74,133.99,133.28,133.69,58597500,115.95
2006-09-27,133.49,133.97,133.27,133.74,82432200,115.99
2006-09-26,132.50,133.60,132.40,133.58,73962700,115.85
2006-09-25,131.73,132.85,131.05,132.48,92299100,114.90
2006-09-22,131.67,131.68,131.00,131.47,65966800,114.02
2006-09-21,132.61,132.75,131.42,131.87,88932500,114.37
2006-09-20,132.25,132.77,132.06,132.51,75204100,114.93
2006-09-19,132.12,132.13,131.07,131.81,92089100,114.32
2006-09-18,131.79,132.39,131.65,132.14,64154100,114.61
2006-09-15,132.31,132.39,131.68,131.96,76703100,114.45
2006-09-14,131.96,132.24,131.75,132.23,57805400,114.18
2006-09-13,131.64,132.45,131.52,132.22,62898400,114.17
2006-09-12,130.56,131.84,130.37,131.69,69875600,113.72
2006-09-11,129.86,130.69,129.48,130.41,68496600,112.61
2006-09-08,130.08,130.46,129.83,130.28,45096300,112.50
2006-09-07,130.06,130.57,129.35,129.91,86269400,112.18
2006-09-06,131.11,131.16,130.33,130.51,53795600,112.70
2006-09-05,131.51,131.85,131.20,131.67,52348300,113.70
2006-09-01,131.14,131.58,130.84,131.42,48794500,113.48
2006-08-31,130.85,130.99,130.58,130.64,37510300,112.81
2006-08-30,130.87,131.04,130.55,130.66,50052200,112.83
2006-08-29,130.49,130.83,129.81,130.58,61817800,112.76
2006-08-28,129.65,130.82,129.64,130.43,52681500,112.63
2006-08-25,129.64,130.25,129.55,129.81,41756000,112.09
2006-08-24,129.99,130.10,129.40,129.65,57983000,111.95
2006-08-23,130.18,130.44,129.19,129.76,66592100,112.05
2006-08-22,129.99,130.52,129.68,130.12,60839900,112.36
2006-08-21,130.18,130.28,129.80,130.13,42133600,112.37
2006-08-18,130.19,130.69,129.59,130.69,58288400,112.85
2006-08-17,129.58,130.37,129.49,130.03,70992800,112.28
2006-08-16,129.32,129.89,129.04,129.70,71737600,112.00
2006-08-15,128.25,128.87,127.90,128.63,68143000,111.07
2006-08-14,127.63,128.16,126.92,127.11,57839000,109.76
2006-08-11,127.17,127.20,126.39,127.01,47482200,109.67
2006-08-10,126.58,127.50,126.28,127.37,69322300,109.99
2006-08-09,128.18,128.60,126.61,126.98,78910600,109.65
2006-08-08,128.09,128.46,126.95,127.41,90901300,110.02
2006-08-07,127.90,128.08,127.40,127.90,45377300,110.44
2006-08-04,129.08,129.43,127.48,128.20,96294200,110.70
2006-08-03,127.34,128.55,127.15,128.42,63693800,110.89
2006-08-02,127.58,128.46,127.55,128.08,64770900,110.60
2006-08-01,127.34,127.38,126.60,127.22,65225600,109.86
2006-07-31,127.66,127.96,127.45,127.85,49593100,110.40
2006-07-28,127.04,128.14,126.86,127.98,82137000,110.51
2006-07-27,127.38,127.69,126.20,126.71,87257100,109.42
2006-07-26,126.59,127.45,126.18,126.83,84525800,109.52
2006-07-25,125.98,127.30,125.72,126.66,95480700,109.37
2006-07-24,124.44,126.32,124.44,126.21,92884000,108.98
2006-07-21,125.15,125.19,123.82,123.95,101560000,107.03
2006-07-20,126.12,126.30,124.66,124.83,112259800,107.79
2006-07-19,124.18,126.26,123.72,125.69,133565300,108.53
2006-07-18,123.71,124.05,122.39,123.97,122771000,107.05
2006-07-17,123.52,124.10,123.15,123.34,81159000,106.51
2006-07-14,124.13,124.26,122.83,123.52,103242500,106.66
2006-07-13,125.45,125.68,124.00,124.00,102405700,107.08
2006-07-12,127.15,127.40,125.72,126.05,82561300,108.85
2006-07-11,126.61,127.41,125.94,127.41,73640800,110.02
2006-07-10,126.94,127.43,126.41,126.85,60964100,109.54
2006-07-07,127.19,127.56,126.29,126.61,81626500,109.33
2006-07-06,127.20,127.85,127.08,127.44,50100300,110.05
2006-07-05,127.29,127.45,126.52,127.07,69653400,109.73
2006-07-03,127.43,128.01,127.31,127.80,23914000,110.36
2006-06-30,127.54,127.66,126.96,127.28,54227800,109.91
2006-06-29,125.20,127.35,125.17,127.27,110634800,109.90
2006-06-28,124.19,124.77,123.65,124.75,62368100,107.72
2006-06-27,125.01,125.29,123.77,123.91,69780200,107.00
2006-06-26,124.54,125.06,124.25,124.99,37899600,107.93
2006-06-23,124.33,125.30,124.03,124.44,54107000,107.46
2006-06-22,124.95,125.06,124.04,124.46,74566100,107.47
2006-06-21,124.00,125.70,123.96,125.01,75008200,107.95
2006-06-20,124.01,124.81,123.72,124.09,65494700,107.15
2006-06-19,125.40,125.48,123.55,123.67,95804400,106.79
2006-06-16,125.29,125.56,124.46,124.65,94253500,107.64
2006-06-15,123.95,126.36,123.86,126.12,134057000,108.43
2006-06-14,122.84,123.63,122.34,123.50,163566400,106.17
2006-06-13,123.74,124.84,122.55,122.55,185688800,105.36
2006-06-12,125.88,125.93,123.82,123.99,95815900,106.60
2006-06-09,126.36,126.96,125.29,125.35,94972200,107.76
2006-06-08,125.58,126.50,123.87,125.75,204957200,108.11
2006-06-07,126.91,127.65,125.79,125.86,108599400,108.20
2006-06-06,127.21,127.38,125.76,126.81,130498600,109.02
2006-06-05,128.85,128.86,126.77,127.12,86105100,109.29
2006-06-02,129.25,129.43,128.32,129.00,91702600,110.90
2006-06-01,127.38,128.94,127.27,128.73,73721700,110.67
2006-05-31,126.62,127.51,126.20,127.51,86926200,109.62
2006-05-30,127.97,128.00,126.05,126.10,72419900,108.41
2006-05-26,128.01,128.38,127.51,128.38,62989700,110.37
2006-05-25,126.92,127.73,126.43,127.73,78977900,109.81
